Time,U,V,W,U_avg,V_avg,W_avg,U-Uavg,V-Vavg,W-Wavg
66.97,26.51,-0.63,-0.01,,,,-0.796533535,-0.678330476,-0.117577744
66.98,25.63,0.71,0.32,,,,-1.676533535,0.661669524,0.212422256
66.99,28.7,-1.68,0.27,,,,1.393466465,-1.728330476,0.162422256
67,26.85,2.09,-0.21,,,,-0.456533535,2.041669524,-0.317577744
67.01,24.77,3.79,-0.26,,,,-2.536533535,3.741669524,-0.367577744
67.02,22.57,-1.99,0.92,,,,-4.736533535,-2.038330476,0.812422256
67.03,23.67,0.9,0.33,,,,-3.636533535,0.851669524,0.222422256
67.04,26.73,2.58,1.72,,,,-0.576533535,2.531669524,1.612422256
67.05,25.63,1.22,1.3,,,,-1.676533535,1.171669524,1.192422256
67.06,25,-0.12,1.07,,,,-2.306533535,-0.168330476,0.962422256
67.07,24.84,2.21,0.42,,,,-2.466533535,2.161669524,0.312422256
67.08,25.89,3.01,0.15,,,,-1.416533535,2.961669524,0.042422256
67.09,26.94,3.81,-0.1,,,,-0.366533535,3.761669524,-0.207577744
67.1,25.91,5.48,0.6,,,,-1.396533535,5.431669524,0.492422256
67.11,24.88,5.55,1.31,,,,-2.426533535,5.501669524,1.202422256
67.12,25.75,3.48,0.59,,,,-1.556533535,3.431669524,0.482422256
67.13,25.61,1.41,0.18,,,,-1.696533535,1.361669524,0.072422256
67.14,25.47,-2.8,-0.23,,,,-1.836533535,-2.848330476,-0.337577744
67.15,26.35,-4.25,-1.32,,,,-0.956533535,-4.298330476,-1.427577744
67.16,27.32,-3.8,-0.89,,,,0.013466465,-3.848330476,-0.997577744
67.17,28.29,-3.35,-0.46,,,,0.983466465,-3.398330476,-0.567577744
67.18,23.79,-3.79,-0.15,,,,-3.516533535,-3.838330476,-0.257577744
67.19,26.96,-0.07,0.46,,,,-0.346533535,-0.118330476,0.352422256
67.2,27.18,-0.3,0.34,,,,-0.126533535,-0.348330476,0.232422256
67.21,27.41,-0.54,0.23,,,,0.103466465,-0.588330476,0.122422256
67.22,29.87,1.02,-0.81,,,,2.563466465,0.971669524,-0.917577744
67.23,25.9,2.41,-0.74,,,,-1.406533535,2.361669524,-0.847577744
67.24,26.78,-1.44,-0.98,,,,-0.526533535,-1.488330476,-1.087577744
67.25,26.24,-4.71,-1.84,,,,-1.066533535,-4.758330476,-1.947577744
67.26,27.07,-4.84,-1.4,,,,-0.236533535,-4.888330476,-1.507577744
67.27,22.78,-3.41,-0.96,,,,-4.526533535,-3.458330476,-1.067577744
67.28,22.28,-1.98,0.77,,,,-5.026533535,-2.028330476,0.662422256
67.29,21.78,-2.73,1.87,,,,-5.526533535,-2.778330476,1.762422256
67.3,23.99,-3.42,2.08,,,,-3.316533535,-3.468330476,1.972422256
67.31,24.83,-3.2,1.95,,,,-2.476533535,-3.248330476,1.842422256
67.32,26.21,0.55,0.98,,,,-1.096533535,0.501669524,0.872422256
67.33,23.29,-3.53,0.31,,,,-4.016533535,-3.578330476,0.202422256
67.34,22.31,-4.58,1.35,,,,-4.996533535,-4.628330476,1.242422256
67.35,20.86,-1.19,1.31,,,,-6.446533535,-1.238330476,1.202422256
67.36,21.26,-1.84,1.79,,,,-6.046533535,-1.888330476,1.682422256
67.37,21.67,-0.16,2.43,,,,-5.636533535,-0.208330476,2.322422256
67.38,22.08,1.39,2.32,,,,-5.226533535,1.341669524,2.212422256
67.39,22.77,1.55,2.23,,,,-4.536533535,1.501669524,2.122422256
